2.2884198482340333e-33,0.5627896313096563,0.010170506299260066,2.237066448310546e-16,1.718213872493943e-14,0.0005431494110910806,0.016716762594142977,2.576922695385998e-07,7.478373005574159e-11,0.040308161970572236,1.8559226468222603e-05,5.223008764679471e-19,1.9345073031840948e-07
6.626621123182436e-09,6.81420683661037e-07,2.6084053304588827e-22,1.9928148895209422e-12,7.979226629761195e-24,2.3995821307818497e-27,1.0765162561876512e-07,1.840046064636554e-35,9.200300159979616e-05,0.01967493824439469,4.4450351179593165e-06,3.3672643574976726e-06,4.3021409911658315e-09
8.320165739191096e-11,5.715337285980196e-22,0.04711070171913379,1.4682144558935296e-18,0.34611491949662376,0.4737309517056234,0.0003007286598217175,0.7908040040814229,5.0462675631765836e-08,2.9239837303255703e-05,4.84099852489054e-07,1.8605664846442647e-07,1.9655474454156167e-05
0.06412225246079248,8.320165739191096e-11,0.0005173821364598031,0.00011362515949299326,2.081305727400858e-05,1.2980227729364539e-08,6.81420683661037e-07,4.476430018351224e-15,0.0023176588865349694,0.014780882941434611,0.001059661057639141,0.04333739193600537,1.3917835289734163e-20
0.0008367908236833691,2.3995821307818423e-07,3.1191453419276284e-11,0.000126168364003912,3.6904186844693933e-06,6.319638369734226e-15,3.75899734575459e-15,0.0009199883754353574,8.60216413548386e-08,0.00011974082624185621,5.322734168163608e-15,1.3420567224761735e-08,7.688819442872185e-06
3.007286598217176e-44,0.1409136246845605,6.904571847173072e-12,1.0584017421355321e-15,0.0024245681433252932,0.0005431494110910806,2.264477659815999e-12,0.002215237931944331,0.0001329227995784915,0.014184360627635112,2.4519794053372458e-18,0.6902558145768916,1.5595869442652902e-10
1.9294281422723393e-29,7.841642452692929e-05,0.9354028140429409,5.027209611494435e-06,1.7613971492896254e-09,8.60216413548386e-08,5.322734168163608e-15,9.700876798663487e-05,0.7645556935372506,1.5302821734533867e-08,5.411671828882795e-11,8.064780256956099e-07,2.288419848234026e-13
0.000126168364003912,0.018891961318131197,0.44200243387940735,2.6084053304588827e-22,9.094947017729276e-33,7.396964420145956e-08,3.4970008802529646e-13,8.164025049049827e-06,8.667046628502817e-06,4.3215292710156725e-08,0.20284779299435654,6.326192988629755e-12,0.0021171263705572654
5.4505703792383156e-08,0.16920838536684482,0.0014680232012138324,6.071859131726289e-13,0.0037852280478084385,4.476430018351224e-15,2.576922695385998e-07,1.4682144558935296e-18,1.9146809638233616e-10,1.5608346360155228e-05,3.927285067088643e-06,9.069448050245058e-16,0.07756279363818966
8.368046758977364e-10,0.06412225246079248,1.840046064636554e-35,8.60216413548386e-08,5.1671615516218636e-18,0.02048867958840547,1.1098146651615078e-09,0.0003492013509210716,7.977971326087709e-08,0.013059231100277811,0.0025361516101850036,4.956962578342295e-12,0.043583519164244945
5.088581096196796e-05,0.02048867958840547,3.1191453419276284e-11,3.656158440062978e-05,4.699506054404865e-10,2.9239837303255703e-05,2.237066448310546e-16,3.75899734575459e-15,3.875953108451437e-22,0.18197300605865452,0.49039526349305806,3.780189466032378e-05,1.7521225865956042e-05
0.011529215046068462,0.0025361516101850036,4.61673595894865e-13,0.0003492013509210716,8.342577961861774e-07,7.609583501588053e-30,5.186026982562521e-07,3.3047892956669656e-09,1.0995116277759993e-08,0.06661940230899448,3.75899734575459e-15,2.616222208743868e-06,0.27999023776963944
1.1853504017199773e-12,3.833759992447472e-19,5.1671615516218636e-18,4.239115827521626e-12,0.011529215046068462,0.0027741213513895013,5.99296550998397e-16,1.466120510106298e-09,0.005140359581920206,0.27999023776963944,9.762768916869826e-06,2.5719571315805207e-08,9.251477049506652e-11
0.034445633705571355,9.199421971583297e-06,1.929428142272342e-09,1.6735121468050729e-07,0.26075474340695465,1.9827638738107002e-13,8.60216413548386e-08,0.002215237931944331,7.216593415896374e-09,2.9168727198456036e-12,0.18869332916279627,0.09326016899901114,9.762768916869826e-06
1.2157665459056945e-21,0.07756279363818966,6.082658197310551e-09,7.93472837370977e-17,0.08365509261223746,7.216593415896374e-09,3.0390782330425513e-13,0.11288091098482225,1.9848878168114262e-11,1.8124545836335003e-24,0.01967493824439469,4.887995211623412e-06,1.5559163651325356e-07
1.4682144558935296e-18,8.271806125530275e-05,1.5395344413030137e-12,0.0007252715265625933,0.0004468669689581416,3.6098747709354768e-09,0.21800719343890504,6.071859131726289e-13,3.6904186844693933e-06,2.3723308281286177e-14,0.00022227950902587807,1.2923667026612e-11,3.8121886612883134e-14
0.8458908104138043,7.492299650923798e-15,2.917331678757667e-08,1.8259820593103043e-16,3.696396931125098e-08,8.86980802420464e-15,6.415843915296166e-06,3.0243033780422146e-09,2.576922695385998e-07,3.258737748752285e-14,2.1126155204242047e-09,1.6690828018900762e-06,0.09365245638611844
0.1516449130501758,0.5254091601377757,3.6668711950121326e-07,1.1419375061212178e-10,3.4187881699423074e-07,4.4541947152843304e-14,0.6452633778632924,3.745350901688235e-12,4.817617119621561e-05,0.8747827028937172,0.0012193288119549319,8.602417919938915e-11,7.609583501588065e-10
6.904571847173072e-12,0.002215237931944331,0.00021126424396693014,7.432785990513044e-05,3.171211938933995e-23,0.002900916794188066,0.0006913470146069488,1.9004963774880812e-18,4.840998524890536e-27,3.656158440062978e-05,0.050907978755993774,0.2696005521653396,1.5328686816104627e-15
0.004133061290436293,0.0012193288119549319,4.5178504152834263e-07,7.478373005574159e-11,3.696396931125098e-08,3.0072865982171784e-24,0.00935076590904911,2.576922695385998e-07,0.0026526024509567815,2.0790786117449287e-07,1.242929982833927e-06,0.015282307621467942,2.2338759771594214e-07
0.2901062411314615,0.10875787322685067,0.03583020046625723,0.00021126424396693014,1.5595869442652902e-10,0.0007252715265625933,1.5772373572852773e-11,1.8016778295642087e-08,2.5161442323667088e-21,0.2516144232366701,0.0007607736317778562,1.3250788423584244e-13,0.13090635280135016
4.0427358889786015e-18,7.841642452692929e-05,0.010170506299260066,1.9539527500539274e-08,9.999999999999993e-41,8.771872239096964e-16,5.706658728010763e-10,1.0485759999999993e-14,1.1116124952663609e-11,1.4461985878961163e-07,3.941594400821965e-09,0.000398624526615493,0.16920838536684482
3.3065465827947195e-12,8.773252460082337e-12,4.693877082922653e-09,5.991041328193683e-05,4.727616197164254e-06,1.5302821734533867e-08,3.696396931125098e-08,2.224479196819419e-11,0.0018469587772135183,2.782184294469516e-14,2.3995821307818497e-27,2.4550283617326776e-06,0.08055424527425502
6.324256469110479e-25,0.0004050379010939681,9.762768916869826e-06,0.19564899366692984,0.00011974082624185621,0.49039526349305806,0.02825200895439134,5.1980689804442554e-14,2.6943215326682414e-08,0.014184360627635112,1.0765162561876512e-07,3.732335675953714e-09,0.050907978755993774
